Time_us,Front_Right_Angle_Deg,Front_Left_Angle_Deg,Rear_Right_Travel,Rear_Left_Travel,Steering_Angle_Deg,TPS_Percent,Coolant_Temp_F,RPM,DD8_Volts,ax_g,ay_g,az_g,Accel_Seq,Accel_Age_us
39979100,170.0880,85.0440,58.9443,29.2278,19.8827,16.55,137.79,6770,1.3174,1.48900,-1.21000,0.86200,7395,693
39984100,170.6745,84.7507,58.9443,29.2278,19.5308,16.26,137.26,6612,1.2242,0.65000,-1.05800,0.45600,7396,779
39989100,170.6745,84.7507,58.8465,29.2278,19.5308,16.26,138.58,6599,1.2146,-0.42000,-1.11900,1.92700,7397,606
39994100,169.7947,83.8710,58.9443,29.1300,19.1789,20.74,137.79,6507,1.3399,-0.44400,-0.51300,1.11000,7398,693
39999100,170.9677,84.1642,58.9443,29.2278,18.4751,17.62,138.84,6757,1.3174,1.07300,-0.69800,0.82200,7399,779
40004100,170.9677,84.7507,59.1398,29.1300,18.4751,16.07,136.21,6678,1.2564,1.07300,-0.69800,0.82200,7399,5779
40009100,170.3812,84.7507,58.8465,29.1300,18.1232,15.97,134.37,6822,1.2821,-0.78300,-0.77300,1.32700,7401,693
40014100,170.3812,84.7507,58.8465,29.1300,17.7713,19.08,139.89,6625,1.2885,0.56600,-0.53200,1.22400,7402,779
40019100,170.6745,85.3372,58.8465,29.1300,17.4194,15.97,135.95,5942,1.3142,1.38400,-1.64500,0.11400,7403,692
40024100,171.2610,84.7507,58.8465,29.1300,17.7713,17.72,138.84,6967,1.2981,0.93700,-1.93700,0.86900,7404,779
40029100,170.6745,84.7507,58.9443,29.0323,17.7713,15.68,133.58,6967,1.2692,-0.26500,-0.99000,1.05700,7405,692
40034100,170.9677,84.7507,58.8465,29.1300,16.7155,16.94,136.74,6993,1.2885,-0.19900,-0.77600,1.21400,7406,692
40063089,172.4340,84.1642,58.8465,29.0323,16.7155,18.01,137.00,6914,1.2885,1.47100,-1.49700,0.14100,7408,437
40068089,170.9677,84.7507,58.9443,29.2278,15.6598,16.85,138.05,6927,1.2949,1.47100,-1.49700,0.14100,7408,5437
40073089,171.2610,84.1642,58.9443,29.2278,17.4194,17.33,136.48,7033,1.3110,-0.29400,-0.52000,1.50300,7413,4681
40078089,171.5542,84.4575,58.9443,29.2278,18.8270,15.97,134.11,7111,1.2789,0.18700,-0.38500,1.35800,7414,4768
40083089,171.5542,87.0968,58.9443,29.1300,16.7155,18.21,138.32,7019,1.2853,1.10700,-1.27500,0.72500,7415,1847
40088089,168.6217,82.6980,59.2375,29.2278,17.0675,26.00,137.53,6402,1.3174,1.10700,-1.27500,0.72500,7415,6847
40093089,170.9677,83.8710,58.9443,29.1300,16.7155,16.46,134.63,7019,1.2660,-0.53800,-1.19800,1.11500,7417,4594
40098089,170.9677,85.0440,58.8465,29.1300,16.0117,16.65,137.53,6901,1.2853,1.33500,-0.96400,0.38800,7418,4768
40103089,169.7947,84.4575,58.9443,29.3255,16.7155,16.16,132.53,6849,1.2435,1.11400,-1.76100,0.81600,7419,1828
40108089,171.2610,84.7507,59.0420,29.3255,16.0117,18.79,137.53,6914,1.3335,-0.40600,-1.26400,1.27800,7420,4594
40113089,170.9677,85.0440,58.9443,29.2278,16.0117,16.65,149.09,5455,1.3303,-0.61500,-0.96000,1.85600,7421,4681
40118089,172.1408,85.0440,58.8465,29.2278,16.3636,16.46,136.21,6941,1.3078,1.37000,-0.76900,0.07000,7422,4810
40123089,170.6745,84.4575,58.5533,29.2278,16.3636,16.36,138.32,6941,1.2789,1.30800,-1.89800,0.34800,7423,1816
40128089,171.2610,84.1642,58.8465,29.0323,17.0675,16.46,135.69,7006,1.2532,-0.04200,-1.63100,1.47700,7424,4681
40133089,170.3812,84.1642,59.0420,28.7390,16.7155,17.53,136.74,7046,1.3014,-0.43800,-0.27800,1.17800,7425,4681
40138089,165.6891,84.1642,59.0420,29.1300,16.0117,25.22,137.79,6546,1.2981,0.96500,-0.47800,0.94800,7426,4810
40143539,170.0880,84.7507,59.1398,28.9345,17.0675,17.92,135.69,6927,1.2467,-0.42100,-0.21700,1.07500,7428,0
40148539,170.0880,84.7507,59.0420,29.0323,12.1408,32.91,137.79,6494,1.2628,0.59700,-0.41700,1.17100,7429,218
40153539,170.3812,84.1642,58.9443,28.8368,16.0117,16.26,132.27,6822,1.3078,1.66400,-1.06500,0.27000,7430,131
40158539,170.9677,86.2170,58.9443,28.7390,16.7155,17.82,138.84,7019,1.3014,0.22200,-1.41700,1.02600,7431,131
40163539,170.6745,84.4575,59.0420,28.7390,16.7155,15.87,133.32,6993,1.2853,-0.87500,-1.01300,1.75900,7432,44
40168539,170.0880,84.4575,58.9443,28.7390,16.7155,16.26,138.05,6954,1.2724,0.63800,-0.31100,0.65200,7433,305
40173539,170.9677,84.7507,59.0420,28.7390,16.0117,17.04,136.74,7059,1.2628,1.23300,-1.01200,0.55400,7434,131
40178539,172.1408,84.7507,58.9443,28.8368,16.3636,21.62,137.26,6809,1.2949,-0.61000,-0.91800,1.81400,7435,131
40206918,170.9677,84.1642,59.0420,28.6413,17.0675,16.75,136.48,6967,1.3014,0.96700,-1.17600,0.50700,7437,2
40211918,170.9677,84.7507,58.9443,28.6413,17.7713,16.36,136.48,6967,1.3528,0.96700,-1.17600,0.50700,7437,5002
40216918,170.0880,83.8710,58.9443,28.7390,17.0675,17.33,134.37,7033,1.2821,0.54200,-1.70000,0.73500,7442,3597
40221918,170.3812,84.4575,58.9443,28.6413,17.4194,15.68,137.79,7006,1.2789,-0.56700,-1.31800,1.65800,7443,3423
40226918,170.6745,84.7507,59.0420,28.5435,16.7155,17.33,135.95,6914,1.3014,1.39600,-1.79200,0.60900,7444,2000
40231918,170.0880,84.4575,59.0420,28.6413,17.7713,19.18,137.00,6941,1.3046,0.34400,-1.58800,0.84500,7445,3597
40236918,170.0880,84.1642,59.0420,28.7390,17.0675,18.31,135.16,6415,1.2917,-0.55100,-1.05900,1.68700,7446,3423
40241918,169.7947,84.7507,59.0420,28.6413,17.4194,15.97,135.42,6993,1.2628,0.47400,-0.84300,0.72300,7447,3684
40246918,170.0880,83.8710,59.0420,28.6413,16.7155,16.26,136.21,6875,1.2949,1.64200,-1.45800,0.34300,7448,1977
40251918,170.3812,84.7507,59.0420,28.6413,17.0675,15.97,135.42,7006,1.2435,0.27400,-1.73300,1.14800,7449,3510
40256918,171.5542,84.1642,59.0420,28.6413,17.0675,16.55,135.16,6954,1.2692,-0.39300,-0.75000,1.28300,7450,3510
40261918,170.3812,83.5777,59.2375,28.6413,17.0675,18.99,137.00,6875,1.3110,0.93000,-0.55500,0.83400,7451,3684
40266918,170.6745,83.2845,59.0420,28.6413,17.0675,24.15,135.95,6573,1.2596,1.45300,-1.51300,0.71600,7452,1935
40271918,170.0880,84.4575,58.9443,28.7390,16.7155,17.92,136.21,7006,1.2724,-0.64100,-0.85100,1.39000,7453,3510
40276918,170.0880,84.7507,58.9443,28.5435,16.3636,17.14,134.90,7006,1.2949,1.15300,-0.49600,0.69800,7454,3597
40281918,170.0880,84.7507,59.0420,28.6413,17.4194,16.85,137.53,6967,1.3206,1.48100,-1.23200,0.47100,7455,3510
40286918,169.5015,84.1642,59.0420,28.6413,17.4194,17.23,130.95,6954,1.2628,-0.16900,-1.25800,1.27300,7456,1932
40291918,170.0880,84.4575,58.8465,28.6413,17.7713,16.65,135.42,6941,1.2660,-0.06300,-0.60300,1.39600,7457,3597
40296918,169.5015,84.4575,58.9443,28.6413,17.4194,17.92,137.53,7006,1.3174,0.60400,-0.90400,0.68000,7458,3684
40301918,170.0880,84.4575,59.0420,28.6413,17.4194,21.62,135.69,6678,1.2628,0.97800,-1.48900,0.97900,7459,3597
40332867,170.3812,85.0440,59.0420,28.4457,18.8270,26.87,138.58,5810,1.2821,0.89000,-1.52600,0.67800,7462,436
40337867,169.2082,84.4575,58.9443,28.4457,17.4194,16.26,135.42,6941,1.3206,0.89000,-1.52600,0.67800,7462,5436
40342867,169.7947,84.1642,58.9443,28.4457,17.7713,15.77,135.95,7006,1.2949,-0.19400,-1.42800,1.24100,7467,4371
40347867,169.2082,84.7507,58.9443,28.3480,17.0675,17.23,136.48,6967,1.3206,-0.21300,-0.97100,1.40000,7468,4459
40352867,170.3812,84.7507,59.0420,28.1525,17.4194,16.36,134.37,6993,1.2500,1.22100,-1.13700,0.12100,7469,1923
40357867,170.0880,84.4575,59.0420,28.1525,17.4194,16.75,135.42,6967,1.3014,-0.36100,-1.52100,1.41900,7470,4372
40362867,169.5015,83.8710,59.0420,28.0547,16.7155,18.70,138.58,6993,1.2949,-0.04500,-1.14000,1.42900,7471,4458
40367867,171.2610,84.4575,59.0420,27.9570,17.7713,21.91,136.48,6651,1.3078,1.47200,-1.14300,-0.17500,7472,4372
40372867,168.9150,84.4575,59.3353,27.8592,18.1232,15.77,137.26,6967,1.2757,0.54100,-1.70500,0.91000,7473,1929
40377867,169.7947,84.4575,59.0420,27.7615,17.7713,16.94,135.69,6901,1.2724,-0.25400,-1.26600,1.15900,7474,4371
40382867,169.5015,85.6305,59.0420,27.7615,17.7713,16.85,137.00,7151,1.3303,0.31000,-0.63900,0.72000,7475,4633
40387867,171.5542,84.4575,59.0420,27.7615,17.7713,15.77,137.00,6993,1.2949,1.41200,-1.25500,0.81900,7476,4458
40392867,169.2082,84.4575,58.9443,27.7615,19.8827,15.68,137.79,6954,1.2885,0.28800,-1.24400,0.65300,7477,1922
40397867,170.3812,83.8710,58.9443,27.7615,17.7713,15.58,133.85,6914,1.2853,-0.22500,-0.51600,1.32900,7478,4458
40402867,169.7947,85.0440,59.0420,27.5660,16.3636,17.43,137.26,7033,1.2757,1.03500,-1.21800,0.73800,7479,4458
40407867,170.0880,84.1642,58.9443,27.5660,17.4194,19.28,138.58,6809,1.2981,-0.03700,-1.26400,1.19800,7480,4458
40436387,169.7947,84.4575,58.9443,27.5660,16.3636,15.68,135.69,7217,1.3110,1.01700,-1.28500,0.37400,7483,1
40441387,169.7947,85.3372,59.1398,27.6637,16.7155,17.72,137.79,7138,1.2949,1.01700,-1.28500,0.37400,7483,5001
40446387,169.7947,84.4575,58.9443,27.6637,17.0675,19.08,138.32,7217,1.3335,0.44700,-0.58700,1.16100,7488,3065
40451387,170.0880,84.4575,59.0420,26.3930,16.0117,33.69,137.53,6375,1.2789,1.26400,-1.40900,0.45800,7489,2978
40456387,170.0880,83.8710,58.9443,27.4682,16.0117,16.65,136.48,7282,1.4717,0.43200,-1.09700,1.36900,7490,1886
40461387,169.7947,84.7507,58.9443,27.5660,16.7155,16.36,136.21,7230,1.3239,-0.33600,-1.02500,1.58600,7491,2892
40466387,170.3812,84.1642,59.0420,27.5660,16.0117,17.04,136.74,7282,1.3239,0.56000,-0.88500,0.89600,7492,3152
40471387,169.7947,84.7507,58.9443,27.5660,16.0117,17.04,135.69,7322,1.3174,1.34200,-1.19800,0.43000,7493,2978
40476387,171.8475,83.5777,59.0420,27.5660,16.0117,17.43,135.16,7217,1.2789,0.09100,-1.51700,1.05400,7494,1875
40481387,169.7947,84.7507,58.7488,27.5660,15.3079,16.55,137.79,7125,1.3142,-0.18800,-0.71500,1.61900,7495,2978
40486387,171.2610,85.0440,59.0420,27.5660,15.3079,18.31,137.53,7085,1.3463,1.10500,-1.11700,0.89400,7496,2978
40491387,170.0880,84.1642,58.9443,27.5660,15.3079,20.45,137.53,7098,1.2885,-0.33100,-1.41900,1.26600,7497,2891
40496387,169.7947,84.4575,59.0420,27.6637,14.9560,16.85,138.32,7230,1.2981,-0.39200,-1.00800,1.41400,7498,1859
40501387,169.7947,84.1642,59.0420,27.5660,14.9560,16.36,134.11,7230,1.3014,1.22700,-0.71000,0.49200,7499,3065
40506387,170.0880,84.1642,59.0420,27.5660,15.3079,17.14,135.69,7230,1.3688,0.85700,-1.69800,0.49100,7500,3065
40511387,169.2082,84.4575,58.9443,27.4682,14.9560,16.75,134.90,7309,1.2981,-0.07400,-1.25500,1.62700,7501,2978
40516387,169.7947,83.8710,58.9443,27.4682,14.2522,16.16,135.95,7388,1.2757,-0.05200,-0.86900,0.95100,7502,1844
40521387,169.2082,83.8710,59.0420,27.3705,14.6041,16.75,135.42,7190,1.3913,1.11100,-1.53600,0.70000,7503,2978
40526387,170.0880,84.4575,58.9443,27.3705,14.6041,16.65,136.21,7282,1.2949,-0.49800,-1.29300,1.67600,7504,2891
40531387,169.5015,83.8710,59.0420,27.2727,14.6041,18.60,136.74,7282,1.3239,0.55700,-0.73400,0.71400,7505,3152
40536387,170.9677,84.4575,58.8465,27.1750,14.2522,23.27,138.32,6849,1.3046,1.22300,-1.51900,0.29700,7506,1833
40541387,170.0880,83.8710,59.1398,27.4682,14.6041,30.77,138.84,6375,1.3078,0.43800,-1.48700,1.21400,7507,2978
40546387,169.7947,84.1642,58.9443,27.0772,14.2522,16.85,136.21,7309,1.2949,-0.17700,-0.87400,0.92400,7508,3065
40551387,169.7947,83.8710,59.0420,27.1750,14.2522,16.36,138.05,7309,1.2949,0.58500,-0.97600,0.99500,7509,3152
40582650,169.7947,84.1642,59.0420,26.7840,14.6041,17.72,135.16,7217,1.3592,-0.03100,-1.36100,0.88500,7511,438
40587650,169.7947,83.8710,58.8465,26.6862,14.2522,18.21,137.00,7151,1.3078,-0.03100,-1.36100,0.88500,7511,5438
40592650,169.5015,84.4575,58.9443,26.5885,13.5484,23.66,136.74,6888,1.3367,0.49500,-1.64900,0.54300,7517,4328
40597650,169.7947,84.7507,58.8465,26.5885,14.2522,17.43,90.20,5587,1.3528,-0.38600,-0.46600,1.55900,7518,4241
40602650,169.2082,84.4575,58.9443,26.6862,14.6041,16.55,134.90,7296,1.3721,0.70700,-0.69000,0.67100,7519,2054
40607650,169.2082,84.4575,58.9443,26.5885,13.9003,15.87,136.74,7256,1.2949,1.17700,-1.38800,0.74100,7520,4241
40612650,168.9150,84.1642,59.0420,26.6862,14.6041,16.75,140.42,7256,1.3206,-0.09500,-0.45100,1.34000,7521,4328
40617650,169.5015,84.4575,59.0420,26.5885,14.2522,16.07,135.69,7269,1.3528,1.18500,-0.99700,0.52500,7522,4328
40622650,169.2082,84.7507,59.0420,26.6862,13.9003,17.53,136.21,7309,1.2917,0.98600,-1.56000,0.33100,7523,2039
40627650,168.9150,85.3372,58.9443,26.4907,13.9003,16.07,135.95,7296,1.3014,-0.35600,-0.84800,1.55200,7524,4241
40632650,169.5015,83.5777,58.9443,26.4907,14.9560,16.94,134.37,7230,1.3303,0.41000,-0.42500,1.16600,7525,4328
40637650,169.2082,84.4575,58.9443,26.5885,13.9003,17.14,137.00,7243,1.3110,0.87500,-1.33300,0.84700,7526,4328
40642650,169.2082,84.4575,59.0420,26.5885,13.9003,18.50,137.26,7217,1.3271,0.40600,-1.16200,1.19800,7527,2024
40647650,170.0880,84.7507,59.0420,26.5885,13.9003,21.91,137.53,6888,1.3303,-0.39300,-0.98600,1.29300,7528,4241
40652650,170.0880,84.4575,58.9443,26.5885,13.5484,24.83,136.48,6770,1.2981,0.69400,-0.51400,0.97100,7529,4415
40657650,170.3812,84.4575,59.0420,26.3930,15.3079,16.16,139.10,7282,0.8579,-0.06600,-1.05900,1.54200,7530,4241
40662650,169.7947,83.8710,58.8465,26.4907,14.2522,16.94,134.90,7480,1.3206,0.03200,-0.85200,1.51300,7531,2016
40667650,169.7947,83.8710,59.0420,26.4907,13.9003,16.65,134.63,7243,1.3206,0.70900,-1.06700,0.85800,7532,4328
40672650,169.7947,84.4575,59.0420,26.5885,13.9003,16.85,136.48,7243,1.3110,0.74600,-1.17900,0.91800,7533,4328
40677650,168.6217,84.1642,59.0420,26.4907,13.9003,16.26,136.21,7335,1.2981,-0.33100,-1.47700,1.44600,7534,4154
40706073,171.2610,83.5777,59.0420,26.5885,13.9003,16.85,137.26,7243,1.3560,0.85500,-1.28000,0.50200,7536,4
40711073,170.0880,83.2845,59.0420,26.4907,14.2522,17.04,135.95,7282,1.3110,0.85500,-1.28000,0.50200,7536,5004
40716073,169.7947,83.8710,59.1398,26.5885,14.9560,17.04,136.74,7322,1.3271,0.98000,-1.05000,0.83800,7542,2751
40721073,169.5015,83.2845,59.1398,26.4907,14.6041,16.07,134.63,7322,1.3303,0.48700,-1.94500,1.02100,7543,2664
40726073,169.2082,83.2845,59.1398,26.5885,14.6041,16.94,139.10,7322,1.3014,-0.38500,-1.23800,1.49000,7544,1988
40731073,169.7947,83.5777,59.1398,26.3930,14.2522,16.65,135.95,7177,1.3206,0.22700,-0.90200,0.93400,7545,2837
40736073,169.5015,83.2845,59.0420,26.3930,13.9003,16.46,135.69,7361,1.3463,1.17800,-1.75600,0.76300,7546,2664
40741073,169.5015,83.5777,59.1398,26.4907,14.2522,17.72,135.42,7269,1.2981,-0.48800,-1.01000,1.44300,7547,2577
40746073,169.2082,82.1114,59.0420,26.2952,14.6041,17.23,143.05,7204,1.3014,0.73700,-0.90400,0.55200,7548,1981
40751073,169.7947,83.8710,59.0420,26.3930,13.9003,19.28,139.37,7111,1.3463,0.56500,-1.85900,0.63000,7549,2751
40756073,168.9150,83.5777,58.8465,26.1975,14.2522,20.25,137.26,7164,1.3046,-0.20900,-1.49000,1.46300,7550,2576
40761073,168.9150,84.4575,59.0420,26.4907,14.6041,32.33,139.10,6296,1.3239,0.11100,-0.78000,1.20400,7551,2750
40766073,168.9150,83.8710,59.0420,26.1975,14.2522,17.92,135.95,7256,1.5552,1.07500,-1.35500,0.41400,7552,1962
40771073,168.9150,83.2845,59.0420,26.0997,13.9003,16.85,138.32,7296,1.3592,0.44300,-1.67700,0.79000,7553,2751
40776073,169.2082,83.5777,59.0420,25.9042,14.2522,16.36,137.00,7256,1.3078,-0.50100,-0.97400,1.33000,7554,2663
40781073,168.9150,83.8710,59.1398,25.9042,13.9003,16.65,131.48,7256,1.2789,0.18000,-1.06000,0.95300,7555,2751
40786073,169.7947,83.8710,59.1398,25.9042,14.2522,16.16,136.74,7335,1.3367,-0.08000,-1.74200,1.24600,7556,1948
40791073,169.5015,83.2845,59.0420,25.8064,13.5484,16.85,136.74,7361,1.6323,-0.14000,-1.00900,1.16000,7557,2577
40796073,169.5015,83.2845,59.1398,25.7087,14.2522,17.04,134.37,7177,1.3206,-0.14000,-1.00900,1.16000,7557,7577
40801073,169.2082,83.5777,59.0420,25.7087,14.2522,16.65,134.11,7256,1.3271,0.52400,-1.70100,0.90500,7559,2751
40806073,169.5015,82.6980,59.0420,25.7087,14.6041,16.65,135.69,7388,1.6227,-0.03300,-0.79900,1.18400,7560,1937
40811073,169.2082,82.9912,58.9443,25.7087,13.9003,16.46,136.74,7204,1.2917,-0.03300,-0.79900,1.18400,7560,6937
40816073,169.2082,83.5777,59.1398,25.6109,13.5484,16.26,135.42,7322,1.3335,0.76600,-1.66400,0.91300,7562,2750
40821073,164.2229,101.4663,59.0420,25.6109,14.6041,17.82,141.21,7269,1.5906,0.04200,-1.12400,1.00700,7563,2750
40850004,169.5015,83.5777,58.8465,25.5132,13.9003,16.55,135.69,7401,1.3399,0.73300,-1.64700,0.81200,7565,437
40855004,169.7947,83.5777,59.0420,25.6109,13.9003,16.94,136.21,7374,1.2885,0.73300,-1.64700,0.81200,7565,5437
40860004,168.6217,84.4575,59.1398,25.5132,14.2522,17.62,136.48,7296,1.3367,1.25400,-1.45700,0.76100,7571,1594
40865004,169.2082,84.4575,59.2375,25.4154,14.2522,16.07,136.74,7309,1.3206,0.40500,-1.40200,0.95000,7572,1681
40870004,168.9150,83.8710,59.0420,25.7087,15.3079,15.87,136.74,7230,1.2757,0.67900,-0.48000,0.67300,7573,1768
40875004,169.2082,83.2845,59.1398,25.2199,14.6041,16.16,139.37,7177,1.3206,1.02800,-1.75100,0.86500,7574,1594
40880004,169.5015,83.8710,59.0420,25.6109,14.2522,19.57,141.21,7111,1.3463,-0.30800,-1.69500,1.61500,7575,1507
40885004,168.9150,83.5777,58.9443,25.6109,14.2522,20.16,134.11,7282,1.3303,0.47500,-0.27500,0.83000,7576,1768
40890004,168.6217,83.5777,59.0420,25.5132,14.6041,21.91,137.00,7111,1.3399,1.26600,-1.15300,0.26600,7577,1594
40895004,169.2082,83.8710,59.1398,25.8064,13.9003,24.34,135.95,6914,1.3560,0.42600,-1.79500,1.12600,7578,1594
40900004,174.4868,83.5777,59.0420,25.6109,14.6041,25.80,136.21,6770,1.3046,-0.23000,-0.43100,1.24400,7579,1594
40905004,169.5015,83.5777,59.1398,25.6109,14.2522,18.89,88.63,5271,1.3335,-0.23000,-0.43100,1.24400,7579,6594
40910004,168.9150,83.5777,59.1398,25.5132,14.2522,19.28,136.21,7217,1.3335,0.99100,-1.69300,0.98400,7581,1681
40915004,166.8622,83.5777,59.2375,25.4154,14.6041,17.82,135.16,7401,1.3335,0.02700,-0.40200,1.21000,7582,1768
40920004,168.3284,83.8710,59.1398,25.6109,13.9003,18.40,138.05,7177,1.3206,1.24300,-1.17800,0.75400,7583,1594
40925004,168.6217,83.2845,59.1398,25.5132,14.6041,19.57,134.90,7361,1.3592,0.50900,-1.71100,1.25300,7584,1594
40930004,168.6217,83.2845,59.1398,25.5132,14.9560,19.96,137.79,7296,1.3945,-0.03400,-0.50500,1.03900,7585,1681
40935004,168.3284,83.5777,59.1398,25.6109,14.9560,18.89,135.95,7374,1.2949,-0.03400,-0.50500,1.03900,7585,6681
40940004,167.4487,83.5777,59.1398,25.5132,14.6041,19.47,135.69,7322,1.3431,1.02200,-1.86800,1.00300,7587,1507
40945004,168.9150,83.5777,59.2375,25.5132,14.2522,18.11,135.95,7348,1.3592,0.19000,-0.73900,0.98300,7588,1768
40973511,168.9150,83.5777,59.1398,25.5132,14.2522,25.12,136.48,6796,1.3592,0.65200,-1.72300,1.10500,7590,2
40978511,169.7947,84.4575,58.2600,25.4154,14.2522,30.48,138.84,6573,1.3528,0.65200,-1.72300,1.10500,7590,5002
40983511,174.7801,84.1642,59.1398,25.3177,14.6041,27.07,136.48,6783,1.2981,0.92900,-1.18800,0.70600,7596,188
40988511,169.2082,84.1642,59.2375,25.4154,13.5484,32.81,138.05,6244,1.3174,0.28700,-1.30200,0.96700,7597,188
40993511,168.9150,83.2845,59.1398,25.1222,12.1408,35.83,139.63,6139,1.4427,-0.49700,-0.93500,1.51000,7598,101
40998511,169.7947,80.6452,59.4330,25.1222,14.9560,29.11,136.21,6533,1.3110,0.85200,-1.30500,0.77300,7599,188
41003511,169.5015,83.5777,59.2375,24.3402,14.9560,33.50,139.89,6349,1.3399,-0.29100,-1.08700,1.49300,7600,14
41008511,169.5015,83.2845,59.4330,24.3402,14.2522,31.65,137.53,6362,1.3785,0.45600,-0.28400,0.99300,7601,275
41013511,169.5015,84.1642,59.1398,24.9267,14.9560,26.58,137.00,6822,1.2885,1.00400,-1.33700,0.59400,7602,101
41018511,168.0352,83.8710,59.4330,24.9267,14.2522,27.07,135.69,6783,1.3592,0.18100,-1.13200,1.00600,7603,101
41023511,169.2082,83.5777,59.0420,24.7312,13.9003,24.05,137.26,6875,1.3817,-0.10400,-0.54400,1.16200,7604,101
41028511,169.2082,83.2845,59.2375,24.8289,14.6041,21.62,136.74,7269,1.3046,0.98400,-1.06700,0.63300,7605,188
41033511,168.9150,82.4047,59.1398,24.9267,14.2522,20.93,134.90,7190,1.3431,0.13500,-1.37200,1.15200,7606,101
41038511,168.6217,83.8710,59.1398,24.9267,14.6041,20.35,139.10,7309,1.4042,-0.25600,-0.88300,1.41600,7607,101
41043511,168.9150,83.5777,59.2375,24.8289,14.2522,19.57,137.00,7309,1.3174,0.99900,-1.51800,0.57000,7608,188
41048511,169.5015,83.5777,59.0420,24.9267,14.6041,18.60,135.95,7177,1.3431,-0.38400,-1.01900,1.35000,7609,14
41053959,169.2082,83.5777,59.0420,24.9267,14.2522,18.21,138.05,7322,1.3688,0.73600,-0.45000,0.74600,7610,1
41058959,168.6217,83.2845,59.2375,24.8289,14.2522,19.57,134.63,7256,1.3367,1.17100,-1.38600,0.62300,7611,549
41063959,169.2082,83.5777,59.0420,24.8289,14.2522,19.96,137.53,7269,1.3592,-0.37500,-1.14000,1.58500,7612,462
41068959,169.5015,83.2845,59.1398,24.8289,15.3079,33.59,139.89,5955,1.3078,0.56600,-0.49900,1.10100,7613,636
41073959,169.7947,82.9912,59.2375,24.8289,14.6041,35.83,142.26,5797,1.3271,1.14700,-1.36300,0.77200,7614,549
41078959,167.7419,89.1496,59.2375,24.8289,14.6041,30.09,134.37,6691,1.3399,0.04200,-1.05400,1.24500,7615,636
41083959,169.5015,82.9912,59.1398,24.9267,14.6041,21.81,136.21,7125,1.3078,1.10700,-1.58800,0.70500,7616,549
41088959,169.5015,80.9384,59.2375,24.9267,14.2522,22.10,135.69,7177,1.3271,0.70700,-1.44600,1.00900,7617,548
41117711,169.2082,83.5777,59.3353,24.8289,13.9003,19.47,135.95,7532,1.3753,0.98800,-1.66400,1.24100,7619,438
41122711,169.2082,83.2845,59.2375,25.0244,14.2522,18.50,137.79,7348,1.3463,0.98800,-1.66400,1.24100,7619,5438
41127711,169.5015,82.9912,59.1398,24.9267,13.1965,18.89,135.16,7493,1.3817,0.16500,-0.61100,1.04500,7624,4388
41132711,169.5015,83.5777,59.2375,25.0244,13.5484,18.99,139.89,7177,1.3335,1.38500,-1.31800,0.51600,7625,4300
41137711,168.6217,80.3519,59.1398,25.1222,13.9003,20.25,134.90,7177,1.3431,0.17500,-1.66100,1.33000,7626,2028
41142711,168.9150,83.8710,59.2375,25.1222,13.1965,19.38,136.74,7190,1.3560,0.05100,-0.71000,1.07700,7627,4475
41147711,168.3284,83.8710,59.2375,25.1222,13.9003,18.40,136.74,7256,1.3271,1.22500,-1.38200,0.91400,7628,4301
41152711,169.5015,83.5777,59.6285,25.1222,13.1965,19.67,134.90,7269,1.3399,0.52400,-1.66900,0.93500,7629,4388
41157711,168.9150,83.5777,59.1398,25.1222,13.5484,19.28,133.58,7361,1.4074,0.14100,-0.66300,1.17400,7630,1944
41162711,167.7419,83.8710,59.2375,25.1222,13.5484,19.47,137.26,7256,1.3174,1.04700,-0.80500,1.17600,7631,4300
41167711,168.0352,83.5777,59.4330,25.2199,13.5484,18.11,135.69,7256,1.3431,0.91200,-1.73000,0.94400,7632,4387
41172711,168.3284,83.5777,59.2375,25.2199,13.1965,20.74,136.21,7177,1.3785,0.02000,-1.03200,1.14700,7633,4387
41177711,168.3284,83.8710,59.1398,25.2199,13.1965,19.38,138.84,7204,1.3431,1.20700,-1.19800,0.55400,7634,1898
41182711,165.9824,84.1642,59.3353,25.2199,13.9003,20.64,135.42,7204,1.3431,0.30100,-1.77000,1.14000,7635,4300
41187711,168.6217,83.8710,59.4330,25.2199,13.1965,20.74,135.95,7072,1.3142,0.13700,-0.51100,0.98700,7636,4474
41192711,167.7419,83.5777,59.2375,25.2199,13.1965,20.35,136.48,7151,1.3303,1.11100,-1.11000,0.73900,7637,4301
41197711,168.0352,83.8710,59.3353,25.4154,13.1965,21.32,137.79,7177,1.3271,0.76000,-1.67000,1.09000,7638,1897
41202711,170.0880,82.9912,59.3353,25.2199,13.5484,23.27,137.00,6980,1.3849,-0.21700,-0.87300,1.40000,7639,4300
41207711,168.6217,83.2845,59.3353,25.2199,13.1965,23.66,138.32,7111,1.3431,0.86400,-0.71200,1.17700,7640,4388
41212711,169.2082,84.4575,59.3353,25.2199,13.1965,22.69,135.95,7059,1.3656,0.90200,-1.83100,0.52600,7641,4387
41241645,168.3284,83.5777,59.3353,24.7312,13.9003,18.50,136.48,7335,1.2757,0.42500,-1.45400,1.16300,7644,1
41246645,168.6217,84.1642,59.3353,24.6334,13.5484,18.31,135.42,7466,1.3463,0.42500,-1.45400,1.16300,7644,5001
